,filename,width,height,class_name,class_no,xmin,ymin,xmax,ymax
955,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_noise.jpg,800,600,red,1,321,220,387,370
956,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_noise.jpg,800,600,red,1,22,203,88,354
957,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_noise.jpg,800,600,red,1,613,238,662,374
958,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_brght.jpg,800,600,red,1,321,220,387,370
959,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_brght.jpg,800,600,red,1,22,203,88,354
960,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00063_f_brght.jpg,800,600,red,1,613,238,662,374
961,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rigal.jpg,800,600,red,1,17,201,87,353
962,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rigal.jpg,800,600,red,1,319,214,386,367
963,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rigal.jpg,800,600,red,1,602,231,663,377
964,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_blure.jpg,800,600,red,1,17,201,87,353
965,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_blure.jpg,800,600,red,1,319,214,386,367
966,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_blure.jpg,800,600,red,1,602,231,663,377
967,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_noise.jpg,800,600,red,1,17,201,87,353
968,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_noise.jpg,800,600,red,1,319,214,386,367
969,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_noise.jpg,800,600,red,1,602,231,663,377
970,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_brght.jpg,800,600,red,1,17,201,87,353
971,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_brght.jpg,800,600,red,1,319,214,386,367
972,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_brght.jpg,800,600,red,1,602,231,663,377
973,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rainy.jpg,800,600,red,1,17,201,87,353
974,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rainy.jpg,800,600,red,1,319,214,386,367
975,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_o_rainy.jpg,800,600,red,1,602,231,663,377
976,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_lippd.jpg,800,600,red,1,17,201,87,353
977,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_lippd.jpg,800,600,red,1,319,214,386,367
978,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_lippd.jpg,800,600,red,1,602,231,663,377
979,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_noise.jpg,800,600,red,1,17,201,87,353
980,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_noise.jpg,800,600,red,1,319,214,386,367
981,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_noise.jpg,800,600,red,1,602,231,663,377
982,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_brght.jpg,800,600,red,1,17,201,87,353
983,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_brght.jpg,800,600,red,1,319,214,386,367
984,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_brght.jpg,800,600,red,1,602,231,663,377
985,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_rainy.jpg,800,600,red,1,17,201,87,353
986,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_rainy.jpg,800,600,red,1,319,214,386,367
987,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00064_f_rainy.jpg,800,600,red,1,602,231,663,377
988,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rigal.jpg,800,600,red,1,13,194,85,353
989,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rigal.jpg,800,600,red,1,317,215,387,365
990,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rigal.jpg,800,600,red,1,604,227,667,374
991,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_blure.jpg,800,600,red,1,13,194,85,353
992,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_blure.jpg,800,600,red,1,317,215,387,365
993,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_blure.jpg,800,600,red,1,604,227,667,374
994,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_noise.jpg,800,600,red,1,13,194,85,353
995,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_noise.jpg,800,600,red,1,317,215,387,365
996,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_noise.jpg,800,600,red,1,604,227,667,374
997,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_brght.jpg,800,600,red,1,13,194,85,353
998,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_brght.jpg,800,600,red,1,317,215,387,365
999,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_brght.jpg,800,600,red,1,604,227,667,374
1000,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rainy.jpg,800,600,red,1,13,194,85,353
1001,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rainy.jpg,800,600,red,1,317,215,387,365
1002,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_o_rainy.jpg,800,600,red,1,604,227,667,374
1003,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_lippd.jpg,800,600,red,1,13,194,85,353
1004,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_lippd.jpg,800,600,red,1,317,215,387,365
1005,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_lippd.jpg,800,600,red,1,604,227,667,374
1006,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_noise.jpg,800,600,red,1,13,194,85,353
1007,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_noise.jpg,800,600,red,1,317,215,387,365
1008,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_noise.jpg,800,600,red,1,604,227,667,374
1009,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_brght.jpg,800,600,red,1,13,194,85,353
1010,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_brght.jpg,800,600,red,1,317,215,387,365
1011,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_brght.jpg,800,600,red,1,604,227,667,374
1012,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_rainy.jpg,800,600,red,1,13,194,85,353
1013,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_rainy.jpg,800,600,red,1,317,215,387,365
1014,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00065_f_rainy.jpg,800,600,red,1,604,227,667,374
1015,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_rigal.jpg,800,600,red,1,274,578,284,600
1016,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_rigal.jpg,800,600,red,1,320,579,331,600
1017,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_blure.jpg,800,600,red,1,274,578,284,600
1018,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_blure.jpg,800,600,red,1,320,579,331,600
1019,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_noise.jpg,800,600,red,1,274,578,284,600
1020,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_noise.jpg,800,600,red,1,320,579,331,600
1021,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_brght.jpg,800,600,red,1,274,578,284,600
1022,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_brght.jpg,800,600,red,1,320,579,331,600
1023,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_rainy.jpg,800,600,red,1,274,578,284,600
1024,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_o_rainy.jpg,800,600,red,1,320,579,331,600
1025,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_f_blure.jpg,800,600,red,1,274,578,284,600
1026,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_f_blure.jpg,800,600,red,1,320,579,331,600
1027,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_f_rainy.jpg,800,600,red,1,274,578,284,600
1028,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00066_f_rainy.jpg,800,600,red,1,320,579,331,600
1029,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rigal.jpg,800,600,red,1,321,530,336,567
1030,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rigal.jpg,800,600,red,1,395,530,412,567
1031,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rigal.jpg,800,600,red,1,240,531,258,566
1032,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_noise.jpg,800,600,red,1,321,530,336,567
1033,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_noise.jpg,800,600,red,1,395,530,412,567
1034,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_noise.jpg,800,600,red,1,240,531,258,566
1035,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rainy.jpg,800,600,red,1,321,530,336,567
1036,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rainy.jpg,800,600,red,1,395,530,412,567
1037,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_o_rainy.jpg,800,600,red,1,240,531,258,566
1038,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_lippd.jpg,800,600,red,1,321,530,336,567
1039,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_lippd.jpg,800,600,red,1,395,530,412,567
1040,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_lippd.jpg,800,600,red,1,240,531,258,566
1041,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_noise.jpg,800,600,red,1,321,530,336,567
1042,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_noise.jpg,800,600,red,1,395,530,412,567
1043,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_noise.jpg,800,600,red,1,240,531,258,566
1044,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_brght.jpg,800,600,red,1,321,530,336,567
1045,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_brght.jpg,800,600,red,1,395,530,412,567
1046,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_brght.jpg,800,600,red,1,240,531,258,566
1047,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_rainy.jpg,800,600,red,1,321,530,336,567
1048,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_rainy.jpg,800,600,red,1,395,530,412,567
1049,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00067_f_rainy.jpg,800,600,red,1,240,531,258,566
1050,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rigal.jpg,800,600,red,1,398,491,423,544
1051,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rigal.jpg,800,600,red,1,301,490,326,540
1052,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rigal.jpg,800,600,red,1,195,487,215,537
1053,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rigal.jpg,800,600,red,1,203,493,228,537
1054,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_blure.jpg,800,600,red,1,398,491,423,544
1055,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_blure.jpg,800,600,red,1,301,490,326,540
1056,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_blure.jpg,800,600,red,1,195,487,215,537
1057,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_blure.jpg,800,600,red,1,203,493,228,537
1058,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_noise.jpg,800,600,red,1,398,491,423,544
1059,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_noise.jpg,800,600,red,1,301,490,326,540
1060,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_noise.jpg,800,600,red,1,195,487,215,537
1061,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_noise.jpg,800,600,red,1,203,493,228,537
1062,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_brght.jpg,800,600,red,1,398,491,423,544
1063,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_brght.jpg,800,600,red,1,301,490,326,540
1064,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_brght.jpg,800,600,red,1,195,487,215,537
1065,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_brght.jpg,800,600,red,1,203,493,228,537
1066,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rainy.jpg,800,600,red,1,398,491,423,544
1067,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rainy.jpg,800,600,red,1,301,490,326,540
1068,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rainy.jpg,800,600,red,1,195,487,215,537
1069,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_o_rainy.jpg,800,600,red,1,203,493,228,537
1070,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_lippd.jpg,800,600,red,1,398,491,423,544
1071,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_lippd.jpg,800,600,red,1,301,490,326,540
1072,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_lippd.jpg,800,600,red,1,195,487,215,537
1073,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_lippd.jpg,800,600,red,1,203,493,228,537
1074,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_blure.jpg,800,600,red,1,398,491,423,544
1075,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_blure.jpg,800,600,red,1,301,490,326,540
1076,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_blure.jpg,800,600,red,1,195,487,215,537
1077,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_blure.jpg,800,600,red,1,203,493,228,537
1078,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_noise.jpg,800,600,red,1,398,491,423,544
1079,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_noise.jpg,800,600,red,1,301,490,326,540
1080,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_noise.jpg,800,600,red,1,195,487,215,537
1081,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00068_f_noise.jpg,800,600,red,1,203,493,228,537
1082,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rigal.jpg,800,600,red,1,185,472,204,521
1083,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rigal.jpg,800,600,red,1,296,468,322,534
1084,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rigal.jpg,800,600,red,1,405,475,429,531
1085,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_blure.jpg,800,600,red,1,185,472,204,521
1086,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_blure.jpg,800,600,red,1,296,468,322,534
1087,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_blure.jpg,800,600,red,1,405,475,429,531
1088,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_noise.jpg,800,600,red,1,185,472,204,521
1089,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_noise.jpg,800,600,red,1,296,468,322,534
1090,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_noise.jpg,800,600,red,1,405,475,429,531
1091,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_brght.jpg,800,600,red,1,185,472,204,521
1092,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_brght.jpg,800,600,red,1,296,468,322,534
1093,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_brght.jpg,800,600,red,1,405,475,429,531
1094,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rainy.jpg,800,600,red,1,185,472,204,521
1095,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rainy.jpg,800,600,red,1,296,468,322,534
1096,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_o_rainy.jpg,800,600,red,1,405,475,429,531
1097,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_lippd.jpg,800,600,red,1,185,472,204,521
1098,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_lippd.jpg,800,600,red,1,296,468,322,534
1099,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_lippd.jpg,800,600,red,1,405,475,429,531
1100,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_blure.jpg,800,600,red,1,185,472,204,521
1101,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_blure.jpg,800,600,red,1,296,468,322,534
1102,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_blure.jpg,800,600,red,1,405,475,429,531
1103,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_noise.jpg,800,600,red,1,185,472,204,521
1104,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_noise.jpg,800,600,red,1,296,468,322,534
1105,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_noise.jpg,800,600,red,1,405,475,429,531
1106,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_rainy.jpg,800,600,red,1,185,472,204,521
1107,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_rainy.jpg,800,600,red,1,296,468,322,534
1108,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00069_f_rainy.jpg,800,600,red,1,405,475,429,531
1109,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rigal.jpg,800,600,red,1,479,454,509,518
1110,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rigal.jpg,800,600,red,1,355,451,384,514
1111,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rigal.jpg,800,600,red,1,232,451,262,514
1112,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_blure.jpg,800,600,red,1,479,454,509,518
1113,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_blure.jpg,800,600,red,1,355,451,384,514
1114,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_blure.jpg,800,600,red,1,232,451,262,514
1115,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_noise.jpg,800,600,red,1,479,454,509,518
1116,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_noise.jpg,800,600,red,1,355,451,384,514
1117,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_noise.jpg,800,600,red,1,232,451,262,514
1118,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_brght.jpg,800,600,red,1,479,454,509,518
1119,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_brght.jpg,800,600,red,1,355,451,384,514
1120,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_brght.jpg,800,600,red,1,232,451,262,514
1121,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rainy.jpg,800,600,red,1,479,454,509,518
1122,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rainy.jpg,800,600,red,1,355,451,384,514
1123,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_o_rainy.jpg,800,600,red,1,232,451,262,514
1124,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_lippd.jpg,800,600,red,1,479,454,509,518
1125,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_lippd.jpg,800,600,red,1,355,451,384,514
1126,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_lippd.jpg,800,600,red,1,232,451,262,514
1127,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_blure.jpg,800,600,red,1,479,454,509,518
1128,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_blure.jpg,800,600,red,1,355,451,384,514
1129,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_blure.jpg,800,600,red,1,232,451,262,514
1130,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_noise.jpg,800,600,red,1,479,454,509,518
1131,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_noise.jpg,800,600,red,1,355,451,384,514
1132,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_noise.jpg,800,600,red,1,232,451,262,514
1133,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_brght.jpg,800,600,red,1,479,454,509,518
1134,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_brght.jpg,800,600,red,1,355,451,384,514
1135,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_brght.jpg,800,600,red,1,232,451,262,514
1136,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_rainy.jpg,800,600,red,1,479,454,509,518
1137,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00070_f_rainy.jpg,800,600,red,1,355,451,384,514
